#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
1225000,2449.999999955889,-44352.2663447769,5616.500213668847,-38735.76613110805,254.28560428982732
1230000,2459.9999999556526,-44581.65400974656,5654.515151178895,-38927.13885856767,256.0067208195226
1235000,2469.999999955416,-44491.52217495808,5838.672877861901,-38652.84929709618,264.3444145848077
1240000,2479.9999999551796,-44497.99201359734,5818.736424689985,-38679.255588907356,263.4417967891422
1245000,2489.999999954943,-44355.06193545525,5911.609629790678,-38443.45230566457,267.64660729086495
1250000,2499.9999999547067,-44498.079721405345,5716.870262834479,-38781.20945857087,258.82983248064414
1255000,2509.9999999544702,-44391.12604943605,5798.0066516816605,-38593.11939775439,262.5032616416879
1260000,2519.9999999542338,-44261.06860554038,5674.359369675662,-38586.70923586472,256.9051627139659
1265000,2529.9999999539973,-44617.041345476406,5805.363118406785,-38811.67822706962,262.8363237827849
1270000,2539.999999953761,-44549.516551053675,5663.4529679929365,-38886.063583060735,256.41137817964506
1275000,2549.9999999535244,-44714.52985359542,5896.301688688057,-38818.22816490736,266.9535441900678
1280000,2559.999999953288,-44613.2905612195,5801.419808579727,-38811.87075263978,262.65779144340473
1285000,2569.9999999530514,-44385.04232904647,5691.00374439103,-38694.03858465544,257.6587325032491
1290000,2579.999999952815,-44371.66552683135,5637.886555431182,-38733.77897140016,255.25386541894633
1295000,2589.9999999525785,-44580.62740982702,5622.045953391495,-38958.581456435524,254.53668623106464
1300000,2599.999999952342,-44351.00752425066,5731.639086613482,-38619.368437637175,259.49848718311415
1305000,2609.9999999521056,-44575.53187286743,5499.764150001437,-39075.767722865996,249.00040899688662
1310000,2619.999999951869,-44941.43574861594,5726.296117595277,-39215.13963102066,259.25658563342853
1315000,2629.9999999516326,-44557.353732233576,5707.476752708273,-38849.8769795253,258.40454372288144
1320000,2639.999999951396,-44463.66055568546,5811.979819923783,-38651.68073576168,263.13589324413033
1325000,2649.9999999511597,-44714.73170604376,5973.967913184006,-38740.763792859754,270.46986255159794
1330000,2659.999999950923,-44417.08793728158,5699.839203916466,-38717.248733365115,258.0587556634257
1335000,2669.9999999506867,-44524.77830586844,5820.499087058664,-38704.27921880978,263.5216008750546
1340000,2679.9999999504503,-44605.19211928523,5639.558865149822,-38965.633254135406,255.32957881183987
1345000,2689.999999950214,-44353.935006381595,5740.463191748714,-38613.47181463288,259.8979962761911
1350000,2699.9999999499773,-44338.275051359495,5882.545370071748,-38455.72968128775,266.3307303987252
1355000,2709.999999949741,-44290.38427569246,5764.28364678232,-38526.100628910135,260.97646125834103
1360000,2719.9999999495044,-44444.949081072235,5688.793935540123,-38756.15514553211,257.55868397522624
1365000,2729.999999949268,-44457.046446308785,5713.692940734931,-38743.353505573854,258.68598003884404
1370000,2739.9999999490315,-44229.65617639705,5625.666987452947,-38603.989188944106,254.70062761794992
1375000,2749.999999948795,-44677.404535873444,5760.835034774449,-38916.569501098995,260.82032623563623
1380000,2759.9999999485585,-44805.864820258226,5800.5046110157555,-39005.36020924247,262.61635610881103
1385000,2769.999999948322,-44782.122366371565,5735.869487291684,-39046.25287907988,259.69001748702595
1390000,2779.9999999480856,-44465.1571207894,5560.392362153842,-38904.76475863556,251.74533572664376
1395000,2789.999999947849,-44681.60730237473,5724.715089858704,-38956.892212516024,259.1850050088227
1400000,2799.9999999476127,-44668.3344952272,5836.404078598285,-38831.930416628915,264.2416952810041
1405000,2809.999999947376,-44472.64755691704,5768.678888084422,-38703.96866883262,261.1754546791522
1410000,2819.9999999471397,-44543.79314243607,5873.06758156699,-38670.72556086908,265.90162595902484
1415000,2829.9999999469032,-44847.30629578052,5714.37631795944,-39132.929977821084,258.7169197671234
1420000,2839.999999946667,-44620.85978085047,5753.237302230497,-38867.622478619975,260.47634084657324
1425000,2849.9999999464303,-44386.27620461251,5694.586990748907,-38691.6892138636,257.8209630615628
1430000,2859.999999946194,-44665.06502599316,5811.746416354805,-38853.31860963835,263.12532595750645
1435000,2869.9999999459574,-44694.196383393486,5745.949977898622,-38948.246405494865,260.1464091095678
1440000,2879.999999945721,-44688.407012694865,5760.6379137546555,-38927.76909894021,260.8114016321056
1445000,2889.9999999454844,-44859.81963952625,5855.76469991982,-39004.05493960643,265.11824243757525
1450000,2899.999999945248,-44719.55987673247,5474.697089358532,-39244.86278737394,247.86550426602986
1455000,2909.9999999450115,-44581.11221829179,5876.32250417013,-38704.78971412166,266.0489917436894
1460000,2919.999999944775,-44412.12037231604,5670.90681301875,-38741.21355929729,256.74884909828916
1465000,2929.9999999445386,-44580.80569271807,5733.887679806327,-38846.918012911745,259.60029166225456
1470000,2939.999999944302,-44531.04970919812,5852.519709398997,-38678.529999799124,264.97132632538603
1475000,2949.9999999440656,-44435.96222880832,5842.20901319259,-38593.75321561573,264.5045122034682
1480000,2959.999999943829,-44537.042170151835,5624.939227164892,-38912.102942986945,254.66767845787052
1485000,2969.9999999435927,-44374.79063032905,5749.168214639843,-38625.622415689206,260.29211395125867
1490000,2979.999999943356,-44401.53105623246,5673.922726351101,-38727.60832988136,256.8853937996205
1495000,2989.9999999431197,-44758.54607843229,5820.9044383012115,-38937.641640131085,263.5399530484258
1500000,2999.9999999428833,-44599.58353832323,5760.171635061044,-38839.41190326219,260.79029098403976
1505000,3009.999999942647,-44787.20362081373,5774.962380792844,-39012.241240020885,261.45993819729097
1510000,3019.9999999424103,-44773.26887728367,5721.371905036545,-39051.89697224712,259.03364317486665
1515000,3029.999999942174,-44501.150184484664,5600.745064634477,-38900.405119850184,253.5722939648084
1520000,3039.9999999419374,-44663.85407736176,5674.9498856216205,-38988.904191740134,256.9318981717151
1525000,3049.999999941701,-44685.20484133059,5908.181157242327,-38777.023684088264,267.49138407701605
1530000,3059.9999999414645,-44490.1581136359,5605.404390849259,-38884.75372278664,253.78324376219746
1535000,3069.999999941228,-44330.7391541322,5825.594412561057,-38505.144741571145,263.75229042818165
1540000,3079.9999999409915,-44595.28278100991,5845.757186808603,-38749.52559420131,264.6651548524042
1545000,3089.999999940755,-44662.90336700424,5836.469657141008,-38826.43370986323,264.24466433267867
1550000,3099.9999999405186,-44448.44429795351,5785.5359481904625,-38662.90834976305,261.93865374485904
1555000,3109.999999940282,-44889.81866155425,5726.688485406193,-39163.13017614806,259.2743499852681
1560000,3119.9999999400457,-44623.998802317015,5589.050367315301,-39034.948435001716,253.04281954806106
1565000,3129.999999939809,-44616.70885453164,5674.0870077346735,-38942.62184679696,256.8928315970577
1570000,3139.9999999395727,-44515.97717596742,5682.221911258197,-38833.75526470922,257.2611372642211
1575000,3149.9999999393362,-44181.66676002642,5697.692685246844,-38483.97407477957,257.9615725821011
1580000,3159.9999999391,-44430.82996079628,5863.733632553911,-38567.096328242376,265.4790338153577
1585000,3169.9999999388633,-44041.788328880095,5725.687470379962,-38316.10085850013,259.22902928711716
1590000,3179.999999938627,-44329.20505764219,5761.8843606593955,-38567.320696982795,260.86783419550443
1595000,3189.9999999383904,-44931.62092683086,5657.828254933004,-39273.792671897856,256.1567207408506
1600000,3199.999999938154,-44817.69909244613,5993.794589940511,-38823.90450250562,271.3675102482574
1605000,3209.9999999379174,-45095.46782091301,5603.093664994898,-39492.37415591811,253.67862624276887
1610000,3219.999999937681,-44536.61152387987,5664.761173628896,-38871.85035025097,256.4706068537339
1615000,3229.9999999374445,-44384.38535759953,5687.372205121628,-38697.0131524779,257.49431549577275
1620000,3239.999999937208,-44630.07074919145,5796.362267068922,-38833.70848212253,262.4288125507901
1625000,3249.9999999369716,-44687.25674889417,5723.6457181876585,-38963.61103070651,259.1365894811387
1630000,3259.999999936735,-44706.04292746156,5667.42081978163,-39038.62210767993,256.5910216500334
1635000,3269.9999999364986,-44754.497754839715,5925.390812145123,-38829.10694269459,268.2705467815641
1640000,3279.999999936262,-45009.371042835875,5587.37542212025,-39421.99562071563,252.96698683465013
1645000,3289.9999999360257,-44764.82857247151,5534.300992816821,-39230.52757965469,250.5640556828067
1650000,3299.999999935789,-44425.29985424585,5885.142126874975,-38540.157727370875,266.44829789588215
1655000,3309.9999999355528,-44618.19280593051,5768.373838987077,-38849.81896694343,261.1616436596372
1660000,3319.9999999353163,-44179.11643716402,5768.211980787146,-38410.90445637687,261.1543155712169
1665000,3329.99999993508,-44520.06103994622,5799.941687266273,-38720.11935267995,262.59086988066883
1670000,3339.9999999348433,-44441.861591495865,5730.663565541936,-38711.19802595393,259.4543207172121
1675000,3349.999999934607,-44313.249198929465,5654.583909023657,-38658.66528990581,256.00983381328024
1680000,3359.9999999343704,-44312.838135972735,5768.007444420333,-38544.8306915524,261.145055239755
1685000,3369.999999934134,-44405.230492184404,5885.234747976437,-38519.99574420797,266.45249129245633
1690000,3379.9999999338975,-44552.63559910271,5814.328174366481,-38738.307424736224,263.2422143882291
1695000,3389.999999933661,-44468.58845851623,5667.763482376517,-38800.82497613971,256.60653561098655
1700000,3399.9999999334245,-44693.662822775485,5788.787561053539,-38904.87526172194,262.0858696818925
1705000,3409.999999933188,-44242.005535408156,5752.410921764299,-38489.59461364386,260.438926683264
1710000,3419.9999999329516,-44465.649061420234,5652.559426743235,-38813.089634677,255.9181758981255
1715000,3429.999999932715,-44269.08769036876,5862.719849263405,-38406.367841105355,265.4331350373219
1720000,3439.9999999324787,-44436.4064604342,5631.533178551048,-38804.87328188315,254.9662179128866
1725000,3449.999999932242,-44648.84200451709,5638.826165533545,-39010.01583898355,255.29640602494408
1730000,3459.9999999320057,-44541.182724965736,5759.949405015796,-38781.23331994994,260.7802295758323
1735000,3469.9999999317693,-44504.55148514843,5669.668157910643,-38834.88332723779,256.69276930648124
1740000,3479.999999931533,-44493.2425787829,5812.045996019655,-38681.196582763245,263.1388893498702
1745000,3489.9999999312963,-44690.05424905551,5545.36055922685,-39144.69368982866,251.06477471080802
1750000,3499.99999993106,-44712.252383944986,5863.449774134111,-38848.802609810875,265.46618219832476
1755000,3509.9999999308234,-44671.17938964191,5699.158057450643,-38972.02133219127,258.0279169321726
1760000,3519.999999930587,-44699.47966289794,5726.777872024271,-38972.70179087367,259.27839694143813
1765000,3529.9999999303504,-44267.35380119749,5678.8980474039345,-38588.455753793554,257.110650182123
1770000,3539.999999930114,-44525.71336429409,5604.683356754456,-38921.03000753964,253.75059912878962
1775000,3549.9999999298775,-44628.45594631572,5800.419458958415,-38828.036487357305,262.6125008712906
1780000,3559.999999929641,-44614.94800037326,5809.794241393656,-38805.153758979606,263.036941737656
1785000,3569.9999999294046,-44664.5990987097,5710.200794709256,-38954.398304000446,258.5278740246671
1790000,3579.999999929168,-44270.13820693747,5693.961461719128,-38576.17674521834,257.7926423954385
1795000,3589.9999999289316,-44639.397729598684,5774.591790535795,-38864.80593906289,261.443159818608
1800000,3599.999999928695,-44638.02715457755,5726.666023944626,-38911.36113063292,259.2733330483661
1805000,3609.9999999284587,-44541.19596210931,5790.483377630062,-38750.712584479246,262.1626473417378
1810000,3619.999999928222,-44747.41455750482,5985.3280735701355,-38762.08648393468,270.9841908946444
1815000,3629.9999999279858,-44739.092570748704,5572.83013417118,-39166.26243657753,252.30845265945374
1820000,3639.9999999277493,-44612.85959621827,5952.890746364686,-38659.96884985359,269.5155992385966
1825000,3649.999999927513,-44350.84366751666,5560.913598407643,-38789.93006910902,251.76893456412847
1830000,3659.9999999272763,-44511.94162833667,5598.188441676816,-38913.75318665986,253.45654351719904
1835000,3669.99999992704,-44572.81268655771,5785.578852985684,-38787.23383357203,261.9405962484404
1840000,3679.9999999268034,-44764.64821364486,5579.621248597881,-39185.02696504698,252.6159186204791
1845000,3689.999999926567,-44666.50711153622,5622.0005454192,-39044.50656611702,254.5346303967843
1850000,3699.9999999263305,-44740.474572373496,5501.609374202531,-39238.86519817096,249.08395104855137
1855000,3709.999999926094,-44707.42157109204,5981.095764239838,-38726.325806852205,270.7925741769993
1860000,3719.9999999258575,-44584.63821039302,5775.375871324666,-38809.26233906836,261.47865887489314
1865000,3729.999999925621,-44473.68264726171,5811.604428988571,-38662.07821827314,263.11889751597687
1870000,3739.9999999253846,-44346.14575088385,5804.635579871189,-38541.51017101266,262.80338466249117
1875000,3749.999999925148,-44771.35891348164,5682.251022629644,-39089.107890852,257.2624552740846
1880000,3759.9999999249117,-44461.22362640139,5673.718545271004,-38787.50508113039,256.8761495536734
1885000,3769.999999924675,-44533.25709854497,5768.820011313859,-38764.43708723111,261.18184399711026
1890000,3779.9999999244387,-44536.190596414206,5772.672410901867,-38763.51818551234,261.35626039877235
1895000,3789.9999999242023,-44157.64230979042,5637.945816769568,-38519.69649302085,255.25654846081747
1900000,3799.999999923966,-44649.0518840868,5814.39246132353,-38834.659422763274,263.24512496369414
1905000,3809.9999999237293,-44549.58818007744,5690.423266399755,-38859.16491367768,257.6324515113195
1910000,3819.999999923493,-44793.37175333133,5816.5398284558705,-38976.83192487546,263.34234645895026
1915000,3829.9999999232564,-44317.640223751834,5702.184331777201,-38615.455891974634,258.1649307248549
1920000,3839.99999992302,-44535.0904040311,5838.658991696881,-38696.43141233422,264.3437858922538
1925000,3849.9999999227834,-44708.33148242667,5640.256723078006,-39068.07475934867,255.36117415025805
1930000,3859.999999922547,-44742.224101856176,5662.029482888063,-39080.19461896811,256.34693025721657
1935000,3869.9999999223105,-44504.89590267214,5757.25058971023,-38747.64531296191,260.65804140620094
1940000,3879.999999922074,-44633.970198203984,5739.6131603904405,-38894.35703781354,259.8595113248191
1945000,3889.9999999218376,-44891.06331700797,5732.461910049094,-39158.60140695887,259.53574030277736
1950000,3899.999999921601,-44599.98167206609,5856.773215923092,-38743.208456142995,265.16390274053475
1955000,3909.9999999213646,-44532.909154550114,5605.459148113483,-38927.45000643663,253.78572288326805
1960000,3919.999999921128,-44682.559362996486,5678.185014024239,-39004.37434897225,257.07836777903617
1965000,3929.9999999208917,-44640.19721009763,5721.543270028226,-38918.6539400694,259.0414016808412
1970000,3939.9999999206552,-44615.40492271015,5860.579303131994,-38754.82561957816,265.33622236113047
