#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
1365000,1364.999999974634,-37952.68743525809,6830.8129025704175,-31121.874532687674,264.7624732995112
1370000,1369.9999999745157,-37782.160897840506,6950.770493190566,-30831.390404649937,269.4120324129938
1375000,1374.9999999743975,-37914.174855900965,6762.680003398385,-31151.49485250258,262.12164047988216
1380000,1379.9999999742793,-37906.83567800545,6622.751788403691,-31284.083889601763,256.698019482674
1385000,1384.999999974161,-38043.11575619219,6716.105807575365,-31327.009948616822,260.31642352343493
1390000,1389.9999999740428,-37888.45360754829,6322.199934725086,-31566.253672823204,245.04862236556718
1395000,1394.9999999739246,-37833.27107024447,6570.425654960205,-31262.84541528426,254.6698572849531
1400000,1399.9999999738063,-37844.99081935948,6844.802396107329,-31000.188423252155,265.3047064073228
1405000,1404.999999973688,-38000.830127515146,6869.8387221404555,-31130.99140537469,266.2751150098435
1410000,1409.9999999735699,-38137.0062721732,6611.948430801856,-31525.057841371345,256.2792810807593
1415000,1414.9999999734516,-37954.35122121744,6741.5048195324725,-31212.84640168497,261.3008898411403
1420000,1419.9999999733334,-37670.806046420854,6884.822819667674,-30785.983226753182,266.8558989923728
1425000,1424.9999999732152,-37528.26558051583,6441.104102739748,-31087.16147777608,249.6573507933852
1430000,1429.999999973097,-37928.357412482495,6766.39932188508,-31161.958090597414,262.26580135437416
1435000,1434.9999999729787,-37763.112826902194,6657.968963254681,-31105.143863647514,258.06303803158795
1440000,1439.9999999728605,-37658.936592382976,6507.134513882776,-31151.8020785002,252.21669112616362
1445000,1444.9999999727422,-37805.954236198115,6767.442143435362,-31038.512092762754,262.3062211428826
1450000,1449.999999972624,-37569.87420925831,6601.374556302236,-30968.499652956078,255.86943744943625
1455000,1454.9999999725057,-37643.75936244882,6744.370289112529,-30899.389073336293,261.41195551136155
1460000,1459.9999999723875,-38047.5482601751,6627.4102908821205,-31420.137969292977,256.8785831513989
1465000,1464.9999999722693,-37565.03806108515,6710.665822223802,-30854.372238861346,260.10556955964813
1470000,1469.999999972151,-37668.77020602213,6765.909247163085,-30902.86095885904,262.2468060462977
1475000,1474.9999999720328,-37461.0902301725,6657.253477922903,-30803.836752249597,258.035305802825
1480000,1479.9999999719146,-37201.233280054556,6579.9028209514845,-30621.330459103072,255.03719246797024
1485000,1484.9999999717963,-37532.261901134974,6701.757147753307,-30830.50475338167,259.76026912172506
1490000,1489.999999971678,-37446.040562893126,6719.911251652062,-30726.129311241064,260.4639226278783
1495000,1494.9999999715599,-37754.18974697718,6689.794298815493,-31064.395448161686,259.29658880758666
1500000,1499.9999999714416,-37534.70988665918,6657.81882270764,-30876.891063951538,258.05721858035366
1505000,1504.9999999713234,-37772.58001304552,6811.584801346225,-30960.995211699294,264.0171916310505
1510000,1509.9999999712052,-37898.44578041639,6759.089864438861,-31139.35591597753,261.9824866069873
1515000,1514.999999971087,-38029.11387416147,6759.409644778444,-31269.704229383027,261.9948813006831
1520000,1519.9999999709687,-37723.413539717934,6798.014807759088,-30925.398731958845,263.49121835143734
1525000,1524.9999999708505,-37794.22705255396,6798.840275974549,-30995.38677657941,263.52321351943164
1530000,1529.9999999707322,-37886.86213759889,6619.642950170884,-31267.219187428003,256.5775208375866
1535000,1534.999999970614,-37786.142405515355,6575.184570778263,-31210.95783473709,254.85431297715033
1540000,1539.9999999704958,-37614.39713592146,6748.446962124635,-30865.950173796828,261.5699674559008
1545000,1544.9999999703775,-37737.01571209363,6654.430264691913,-31082.585447401714,257.9258779897155
1550000,1549.9999999702593,-37708.49747472765,6953.978306294985,-30754.519168432664,269.5363673264986
1555000,1554.999999970141,-37819.852347296204,6668.12064484665,-31151.731702449553,258.45651745560025
1560000,1559.9999999700228,-37677.859853254246,6600.450180228272,-31077.409673025973,255.83360861045435
1565000,1564.9999999699046,-37831.41428538378,6976.589270929679,-30854.825014454098,270.4127688625612
1570000,1569.9999999697864,-37607.34210128298,6556.823598966552,-31050.518502316427,254.14264126568804
1575000,1574.9999999696681,-37805.586464710264,6752.8103843640065,-31052.77608034626,261.7390938074235
1580000,1579.99999996955,-37612.96741122135,6804.7379002450725,-30808.229510976274,263.75180557878485
1585000,1584.9999999694317,-37620.575903999386,6559.620258613002,-31060.955645386384,254.2510398612186
1590000,1589.9999999693134,-37295.58285496862,6784.277254265373,-30511.305600703246,262.95875044579293
1595000,1594.9999999691952,-37695.86473506524,6703.3151921892295,-30992.54954287601,259.820658961741
1600000,1599.999999969077,-37616.01281671336,6812.449413837831,-30803.563402875527,264.0507040321349
1605000,1604.9999999689587,-37669.87953685774,6645.328009221651,-31024.55152763609,257.5730743475599
1610000,1609.9999999688405,-37813.02006698615,6613.3368560893105,-31199.68321089684,256.33309647847864
1615000,1614.9999999687222,-37399.66200065093,6673.292554334494,-30726.36944631644,258.65698079242617
1620000,1619.999999968604,-37681.28622668417,6769.222838730724,-30912.063387953443,262.37524093559506
