#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
1695000,1694.9999999668305,-36561.87597979375,7055.496642710675,-29506.37933708308,273.4712205010828
1700000,1699.9999999667123,-36756.40238060066,7313.629301969784,-29442.773078630875,283.4764486166273
1705000,1704.999999966594,-36751.8115521134,7406.163694509896,-29345.647857603508,287.0630839093271
1710000,1709.9999999664758,-36759.79238339224,6973.686918647927,-29786.105464744312,270.3002736179303
1715000,1714.9999999663576,-36478.80877852756,7082.702933558684,-29396.10584496887,274.5257369923066
1720000,1719.9999999662393,-36622.85734314267,7142.390151963955,-29480.467191178715,276.8392150211662
1725000,1724.999999966121,-36465.118023746014,7156.664849065401,-29308.453174680613,277.3925026260365
1730000,1729.9999999660029,-36250.84627493765,7141.297735893962,-29109.548539043688,276.7968729478744
1735000,1734.9999999658846,-36051.439512048106,7142.987209392615,-28908.45230265549,276.86235698154024
1740000,1739.9999999657664,-36502.089085839354,6965.66817252881,-29536.420913310543,269.9894668244285
1745000,1744.9999999656482,-36849.03925822666,7156.274972586618,-29692.76428564004,277.37739100429013
1750000,1749.99999996553,-36449.69599275149,7113.833449464886,-29335.862543286603,275.7323565416891
1755000,1754.9999999654117,-36524.51815986089,7219.433147161235,-29305.085012699656,279.825403378215
1760000,1759.9999999652935,-36277.90644297661,7076.032839583388,-29201.873603393222,274.267203988515
1765000,1764.9999999651752,-36440.92551886348,7315.565954187593,-29125.359564675884,283.55151330342545
1770000,1769.999999965057,-36354.9021669232,7146.9575504231725,-29207.94461650003,277.01624749590314
1775000,1774.9999999649388,-36587.05135763918,7404.711687100878,-29182.339670538306,287.0068040670383
1780000,1779.9999999648205,-36741.59596719049,7316.503577391541,-29425.092389798952,283.58785560148584
1785000,1784.9999999647023,-36293.31554784271,7123.841150183852,-29169.474397658854,276.1202552635817
1790000,1789.999999964584,-36258.43589333366,7141.095023562885,-29117.34086977078,276.78901581301943
1795000,1794.9999999644658,-36248.420307901215,7104.666147187931,-29143.754160713284,275.377031683733
1800000,1799.9999999643476,-36617.354405463,7129.700780912217,-29487.65362455078,276.34737469232203
1805000,1804.9999999642293,-36467.638329937035,7125.864918275718,-29341.773411661317,276.1986965637651
1810000,1809.999999964111,-36212.270521938815,7372.951406528595,-28839.31911541022,285.7757748239683
1815000,1814.9999999639929,-36658.53276438249,7317.497008819113,-29341.035755563382,283.6263610276436
1820000,1819.9999999638746,-36701.451020102206,7015.456827400065,-29685.994192702143,271.91927629132357
1825000,1824.9999999637564,-36357.63285583099,7132.506066734186,-29225.126789096805,276.45610763862436
1830000,1829.9999999636382,-36229.44932122125,7157.788718202666,-29071.66060301858,277.43606382097647
1835000,1834.99999996352,-36007.69562829615,7129.583542301986,-28878.112085994162,276.3428305209542
1840000,1839.9999999634017,-36521.23325528566,7270.675750866929,-29250.55750441873,281.81156793709505
1845000,1844.9999999632835,-36685.70147883277,7248.141134514464,-29437.560344318306,280.93812566229803
1850000,1849.9999999631652,-36034.816902535975,7284.928694806141,-28749.888207729833,282.3640123888711
1855000,1854.999999963047,-36265.42969353492,7082.615807405914,-29182.813886129006,274.52235998051816
1860000,1859.9999999629288,-36446.25372763566,7104.828177716949,-29341.425549918713,275.3833119909562
1865000,1864.9999999628105,-36358.17194573702,7171.327797922982,-29186.844147814038,277.96083887836403
1870000,1869.9999999626923,-36880.931190402596,7279.498694888806,-29601.43249551379,282.1535454607565
1875000,1874.999999962574,-36677.67611368826,7216.370139874319,-29461.305973813945,279.70668114169854
1880000,1879.9999999624558,-36683.78019065013,6958.733990309282,-29725.046200340854,269.72069775390383
1885000,1884.9999999623376,-36929.295080315074,7109.967688502224,-29819.32739181285,275.582519553287
1890000,1889.9999999622194,-36497.02477003449,6898.999947964889,-29598.0248220696,267.4054048280314
1895000,1894.9999999621011,-36443.1547632084,7127.857274478205,-29315.29748873019,276.2759203383565
1900000,1899.999999961983,-36493.90030062477,7236.906220081256,-29256.994080543518,280.5026601071625
1905000,1904.9999999618647,-36455.84235476596,7246.098078631788,-29209.744276134174,280.8589367668764
1910000,1909.9999999617464,-36733.147917797614,7146.0683295358995,-29587.079588261717,276.9817812728076
1915000,1914.9999999616282,-36514.04627460445,7204.8413794497865,-29309.204895154664,279.259826108833
1920000,1919.99999996151,-36434.348890162764,7206.077157391861,-29228.271732770903,279.30772489175376
1925000,1924.9999999613917,-36749.965193044976,7266.564195364268,-29483.400997680706,281.6522039463784
1930000,1929.9999999612735,-36691.81309330533,7133.775893518925,-29558.037199786406,276.50532615551026
1935000,1934.9999999611553,-36488.551225668976,7275.286004204109,-29213.265221464866,281.9902614679382
