#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
1465000,732.4999999861346,-33525.90324766422,9649.955896370519,-23875.947351293697,296.8490815322739
1470000,734.9999999860755,-33177.860321376706,9848.013644242727,-23329.84667713398,297.4474872467488
1475000,737.4999999860164,-33414.055013926,9618.23204757707,-23795.822966348933,293.87250790044845
1480000,739.9999999859573,-33383.18313958007,9823.154005113847,-23560.029134466222,295.12657425591755
1485000,742.4999999858982,-33372.100889641326,9562.453013450922,-23809.647876190404,288.5941209158321
1490000,744.999999985839,-34050.93368866993,9898.540836688846,-24152.392851981087,302.4208088359282
1495000,747.4999999857799,-33321.660825714236,9901.880307651973,-23419.780518062264,294.3975863402254
1500000,749.9999999857208,-33047.36716805585,9771.205004997799,-23276.16216305805,293.3415373446581
1505000,752.4999999856617,-33633.887848529266,9781.222124324966,-23852.6657242043,300.46377817879255
1510000,754.9999999856026,-33631.745681763394,9755.156947426805,-23876.58873433659,296.03680403126714
1515000,757.4999999855435,-33448.57819611719,9779.291514789265,-23669.286681327925,298.78941523695755
1520000,759.9999999854844,-32869.10103000817,9804.048992708187,-23065.05203729998,300.9114638321649
1525000,762.4999999854252,-33255.617762685986,9987.568164839955,-23268.04959784603,300.94523613464287
1530000,764.9999999853661,-33539.73410105985,9662.251096326316,-23877.48300473353,288.44462283120845
1535000,767.499999985307,-33571.38820429891,9811.851807995585,-23759.53639630333,294.55865064365236
1540000,769.9999999852479,-33424.39290787093,9784.654871980598,-23639.738035890336,296.51967794638654
1545000,772.4999999851888,-33473.682472494664,9643.020707358948,-23830.661765135716,289.939118424706
1550000,774.9999999851296,-33376.6296085075,9806.877443325979,-23569.752165181522,290.2710836497395
1555000,777.4999999850705,-33302.35395979765,9855.215519134457,-23447.13844066319,295.2510864236917
1560000,779.9999999850114,-33149.328231986845,10040.504954564365,-23108.82327742248,300.1544916743242
1565000,782.4999999849523,-32983.490529776085,9785.092373283926,-23198.39815649216,300.9126540873045
1570000,784.9999999848932,-33423.023147878004,9519.297916141057,-23903.72523173695,289.07422306199044
1575000,787.4999999848341,-33303.91760982387,9911.003566737341,-23392.914043086526,305.20578535158353
1580000,789.999999984775,-33442.45263306517,9881.709009816395,-23560.743623248774,303.3231586231649
1585000,792.4999999847158,-33295.319455482764,9891.090461160004,-23404.22899432276,300.6293563862103
1590000,794.9999999846567,-33332.15124070342,9679.381159937779,-23652.770080765637,285.5037446403207
1595000,797.4999999845976,-33753.10772715369,9948.980664008162,-23804.12706314553,295.67765639418906
1600000,799.9999999845385,-33186.826073199976,9531.749241971185,-23655.07683122879,290.74260002984323
1605000,802.4999999844794,-33156.8316428205,9706.574383312414,-23450.257259508086,292.9061382625342
1610000,804.9999999844202,-33230.06123850262,9671.939059444863,-23558.122179057755,294.3370044843585
1615000,807.4999999843611,-33484.12925166241,9871.588069272946,-23612.54118238946,297.9229698397135
1620000,809.999999984302,-33299.12894709688,9831.70512038969,-23467.423826707185,298.1854381344898
1625000,812.4999999842429,-33492.6424564363,9609.561427228879,-23883.081029207417,289.9118355811443
1630000,814.9999999841838,-33388.6435848549,9970.491973257089,-23418.151611597812,302.3166286751746
1635000,817.4999999841247,-33606.65763429366,9562.433529125232,-24044.22410516843,279.83962129239023
1640000,819.9999999840655,-33356.40107477107,9823.476518984997,-23532.924555786074,297.0043520309717
1645000,822.4999999840064,-33411.85893626977,9902.601406441267,-23509.2575298285,299.23528375154035
1650000,824.9999999839473,-32964.4430773987,9918.31187527751,-23046.131202121185,300.4103451344497
1655000,827.4999999838882,-33413.47476978996,10129.181574663624,-23284.293195126334,307.9307008469674
1660000,829.9999999838291,-33385.159049423644,9773.202565677195,-23611.95648374645,295.2817912882693
1665000,832.49999998377,-33926.40805386007,9688.311622634288,-24238.09643122578,294.863475844212
1670000,834.9999999837108,-33564.07181231491,9748.384653824389,-23815.687158490524,290.18938300657527
